OrderID,OrderDate,ProductID,ProductName,Category,Quantity,UnitPrice,CostPerUnit,Discount,CustomerType,PaymentMode
O282856,2024-09-23 16:34:39.742893,P003,French Fries,Snacks,2,80,40,10,New,Card
O112334,2025-08-17 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,0,New,Wallet
O144460,2024-03-07 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,25,New,Cash
O940886,2024-06-11 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,25,Returning,UPI
O515675,2024-08-09 16:34:39.742893,P006,Nachos,Snacks,1,140,85,25,New,UPI
O106207,2025-01-07 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,10,Returning,Wallet
O674343,2025-01-07 16:34:39.742893,P003,French Fries,Snacks,1,80,40,0,Returning,Card
O262895,2024-04-24 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,0,New,Wallet
O773308,2025-06-07 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,0,New,Card
O573674,2024-06-02 16:34:39.742893,P003,French Fries,Snacks,2,80,40,25,New,Wallet
O665264,2024-03-14 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,15,New,Cash
O130892,2025-11-27 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,25,Returning,Wallet
O283253,2024-11-09 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,15,New,Wallet
O646755,2024-05-17 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,20,New,Wallet
O851747,2024-09-27 16:34:39.742893,P003,French Fries,Snacks,1,80,40,10,Returning,Wallet
O965509,2025-04-10 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,25,Returning,Cash
O756345,2025-09-24 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,25,Returning,Wallet
O135533,2024-07-15 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,5,Returning,Wallet
O275135,2024-02-29 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,10,New,UPI
O977223,2025-02-17 16:34:39.742893,P006,Nachos,Snacks,4,140,85,20,New,Card
O755383,2024-03-07 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,0,New,Card
O571131,2024-08-25 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,20,Returning,Card
O800340,2025-08-09 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,0,New,Card
O914713,2024-01-27 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,10,Returning,Cash
O669093,2024-08-26 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,20,New,Card
O730157,2024-01-04 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,5,Returning,Wallet
O943858,2024-05-03 16:34:39.742893,P003,French Fries,Snacks,4,80,40,15,New,Cash
O994883,2024-01-10 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,10,New,Cash
O805424,2024-10-13 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,0,New,UPI
O499485,2025-01-28 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,0,New,Card
O917863,2024-10-22 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,5,New,Card
O321308,2025-12-19 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,5,Returning,Card
O641896,2025-02-21 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,10,Returning,Cash
O656942,2024-12-04 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,5,New,UPI
O571498,2024-12-06 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,0,New,UPI
O209691,2025-04-04 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,20,Returning,UPI
O277038,2024-12-01 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,25,Returning,UPI
O956031,2025-06-14 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,5,Returning,Card
O517363,2025-07-09 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,25,New,UPI
O673340,2024-07-29 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,0,Returning,Cash
O190256,2025-05-14 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,25,New,Cash
O241766,2024-08-31 16:34:39.742893,P006,Nachos,Snacks,4,140,85,0,New,Cash
O263066,2025-01-29 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,0,Returning,Cash
O151327,2024-03-05 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,0,Returning,Card
O123321,2025-04-11 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,15,New,Wallet
O661068,2024-06-15 16:34:39.742893,P003,French Fries,Snacks,2,80,40,5,Returning,Cash
O740492,2024-06-01 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,25,New,Card
O153535,2025-08-29 16:34:39.742893,P003,French Fries,Snacks,4,80,40,25,New,Card
O524485,2025-10-08 16:34:39.742893,P003,French Fries,Snacks,2,80,40,25,New,UPI
O535313,2025-06-20 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,15,Returning,Cash
O761998,2024-03-17 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,5,Returning,Card
O697368,2025-12-05 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,10,Returning,Wallet
O687301,2024-03-05 16:34:39.742893,P003,French Fries,Snacks,2,80,40,15,Returning,Cash
O624434,2024-05-12 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,20,Returning,Cash
O824614,2024-09-12 16:34:39.742893,P006,Nachos,Snacks,5,140,85,25,New,Cash
O726650,2025-08-14 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,25,New,Wallet
O533528,2025-08-27 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,10,New,Card
O419212,2024-12-13 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,10,Returning,UPI
O398895,2024-03-17 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,20,Returning,Cash
O100119,2024-11-12 16:34:39.742893,P003,French Fries,Snacks,1,80,40,25,New,Wallet
O135504,2024-06-08 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,10,New,Card
O924285,2024-12-27 16:34:39.742893,P006,Nachos,Snacks,3,140,85,10,New,Card
O440214,2025-10-22 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,25,New,Wallet
O719007,2024-07-12 16:34:39.742893,P006,Nachos,Snacks,1,140,85,20,New,Wallet
O798364,2025-11-03 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,20,Returning,Cash
O779940,2024-07-13 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,20,Returning,UPI
O913440,2024-03-03 16:34:39.742893,P003,French Fries,Snacks,1,80,40,5,Returning,UPI
O403886,2024-12-29 16:34:39.742893,P006,Nachos,Snacks,1,140,85,10,New,Cash
O437979,2025-07-11 16:34:39.742893,P003,French Fries,Snacks,4,80,40,20,Returning,Card
O526609,2024-11-25 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,10,Returning,UPI
O124761,2025-07-09 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,10,New,Card
O548214,2025-02-17 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,25,New,Card
O874194,2024-04-07 16:34:39.742893,P003,French Fries,Snacks,5,80,40,0,Returning,Card
O181516,2025-07-14 16:34:39.742893,P006,Nachos,Snacks,3,140,85,15,New,Wallet
O625835,2024-11-11 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,25,Returning,UPI
O203805,2025-08-16 16:34:39.742893,P006,Nachos,Snacks,3,140,85,15,Returning,UPI
O869316,2024-10-04 16:34:39.742893,P006,Nachos,Snacks,3,140,85,15,New,Card
O669525,2025-02-06 16:34:39.742893,P003,French Fries,Snacks,1,80,40,20,New,Wallet
O545799,2024-01-23 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,0,Returning,UPI
O668766,2025-04-22 16:34:39.742893,P006,Nachos,Snacks,5,140,85,10,New,Wallet
O785938,2025-06-23 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,5,New,Card
O606569,2025-09-27 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,5,New,Wallet
O183043,2024-01-10 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,5,New,Card
O606251,2025-08-26 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,5,Returning,Wallet
O548701,2025-07-28 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,25,Returning,UPI
O301850,2024-06-18 16:34:39.742893,P006,Nachos,Snacks,3,140,85,20,New,UPI
O371995,2024-03-31 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,20,New,Card
O528573,2025-06-20 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,20,Returning,Card
O320994,2025-04-25 16:34:39.742893,P006,Nachos,Snacks,4,140,85,20,New,UPI
O945607,2025-10-21 16:34:39.742893,P003,French Fries,Snacks,3,80,40,5,Returning,Card
O178736,2025-12-14 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,0,Returning,Wallet
O401776,2025-03-25 16:34:39.742893,P003,French Fries,Snacks,1,80,40,5,New,Wallet
O885713,2024-07-20 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,15,New,UPI
O171749,2025-06-25 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,25,Returning,UPI
O560552,2024-06-13 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,20,New,UPI
O709811,2024-01-05 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,20,Returning,UPI
O592802,2024-03-15 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,15,New,Wallet
O480161,2025-03-18 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,25,New,Cash
O452254,2025-08-16 16:34:39.742893,P003,French Fries,Snacks,3,80,40,5,New,Card
O419874,2025-10-28 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,10,New,UPI
O160044,2024-01-12 16:34:39.742893,P003,French Fries,Snacks,3,80,40,5,Returning,Cash
O336458,2025-04-01 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,10,Returning,UPI
O762520,2025-02-19 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,25,Returning,Wallet
O947207,2024-06-08 16:34:39.742893,P003,French Fries,Snacks,4,80,40,0,New,Cash
O290540,2024-04-17 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,10,Returning,UPI
O659137,2024-10-24 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,20,New,Card
O206241,2025-03-26 16:34:39.742893,P006,Nachos,Snacks,3,140,85,5,Returning,Wallet
O197580,2024-08-12 16:34:39.742893,P003,French Fries,Snacks,3,80,40,0,Returning,UPI
O973525,2024-12-13 16:34:39.742893,P006,Nachos,Snacks,5,140,85,10,Returning,Wallet
O900531,2025-07-23 16:34:39.742893,P003,French Fries,Snacks,4,80,40,10,Returning,Cash
O137309,2025-04-23 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,5,New,Cash
O840008,2024-01-23 16:34:39.742893,P006,Nachos,Snacks,5,140,85,25,Returning,Wallet
O750611,2024-10-30 16:34:39.742893,P006,Nachos,Snacks,3,140,85,10,New,UPI
O523963,2025-08-04 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,0,New,Card
O857444,2025-10-21 16:34:39.742893,P003,French Fries,Snacks,2,80,40,5,New,Cash
O290734,2025-12-06 16:34:39.742893,P003,French Fries,Snacks,4,80,40,15,Returning,Card
O157924,2025-04-06 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,25,Returning,Wallet
O888740,2025-02-22 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,5,Returning,Card
O116175,2024-07-17 16:34:39.742893,P003,French Fries,Snacks,2,80,40,5,Returning,UPI
O190145,2025-06-03 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,15,Returning,UPI
O311112,2025-10-13 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,5,Returning,UPI
O965668,2025-06-20 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,0,Returning,Cash
O614803,2025-05-01 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,0,New,Card
O254645,2025-04-11 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,15,Returning,UPI
O119883,2025-01-25 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,15,Returning,UPI
O130308,2025-07-22 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,5,New,UPI
O914759,2024-03-15 16:34:39.742893,P003,French Fries,Snacks,3,80,40,0,New,Cash
O308492,2024-09-29 16:34:39.742893,P006,Nachos,Snacks,1,140,85,15,New,Card
O935089,2024-11-30 16:34:39.742893,P003,French Fries,Snacks,4,80,40,15,New,Cash
O352539,2025-01-20 16:34:39.742893,P003,French Fries,Snacks,5,80,40,10,New,UPI
O666240,2024-06-04 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,5,Returning,Card
O639791,2024-02-21 16:34:39.742893,P006,Nachos,Snacks,2,140,85,5,New,UPI
O101681,2025-01-15 16:34:39.742893,P003,French Fries,Snacks,2,80,40,10,New,UPI
O790082,2025-04-01 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,25,New,Cash
O110701,2024-06-08 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,15,Returning,Card
O263862,2025-11-10 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,25,Returning,UPI
O404668,2024-12-16 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,5,Returning,Wallet
O815290,2024-08-07 16:34:39.742893,P003,French Fries,Snacks,2,80,40,10,New,Cash
O913914,2024-05-03 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,25,New,Wallet
O699741,2025-06-27 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,20,New,Cash
O167099,2025-06-18 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,25,Returning,UPI
O586749,2025-07-13 16:34:39.742893,P006,Nachos,Snacks,5,140,85,10,New,Cash
O266217,2024-12-12 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,20,Returning,Card
O506064,2025-01-26 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,5,New,UPI
O410387,2025-04-03 16:34:39.742893,P003,French Fries,Snacks,2,80,40,5,New,UPI
O215372,2023-12-25 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,10,New,Wallet
O977748,2025-10-16 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,10,Returning,Cash
O164690,2023-12-27 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,5,Returning,Wallet
O335795,2025-08-19 16:34:39.742893,P006,Nachos,Snacks,2,140,85,20,Returning,Wallet
O484045,2025-11-09 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,15,Returning,Card
O475884,2025-02-09 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,20,Returning,Wallet
O429014,2025-06-26 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,5,New,Card
O859956,2025-04-10 16:34:39.742893,P003,French Fries,Snacks,4,80,40,5,New,UPI
O870904,2025-03-11 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,25,Returning,Card
O840951,2025-10-24 16:34:39.742893,P003,French Fries,Snacks,3,80,40,0,Returning,Card
O710910,2025-09-23 16:34:39.742893,P006,Nachos,Snacks,5,140,85,0,New,Cash
O592555,2024-08-24 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,10,Returning,Card
O352987,2024-10-06 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,20,Returning,Card
O928832,2024-09-15 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,15,Returning,UPI
O793222,2025-01-25 16:34:39.742893,P003,French Fries,Snacks,2,80,40,20,Returning,Wallet
O649640,2025-06-15 16:34:39.742893,P006,Nachos,Snacks,2,140,85,0,Returning,Card
O117768,2024-08-04 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,15,Returning,Card
O780951,2024-08-23 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,20,New,Card
O793140,2025-09-14 16:34:39.742893,P003,French Fries,Snacks,1,80,40,5,Returning,Wallet
O917626,2025-01-02 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,5,Returning,UPI
O123080,2024-12-27 16:34:39.742893,P003,French Fries,Snacks,3,80,40,5,New,Cash
O525320,2024-01-06 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,5,Returning,Wallet
O193207,2025-05-25 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,20,Returning,Cash
O375169,2024-04-06 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,0,Returning,Card
O623565,2025-08-29 16:34:39.742893,P003,French Fries,Snacks,4,80,40,5,New,Card
O827197,2025-09-04 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,20,New,UPI
O858466,2024-08-20 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,15,Returning,UPI
O154079,2024-10-20 16:34:39.742893,P006,Nachos,Snacks,4,140,85,15,New,Cash
O237313,2024-11-27 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,5,Returning,UPI
O417505,2025-07-18 16:34:39.742893,P003,French Fries,Snacks,5,80,40,0,New,Card
O225314,2024-03-27 16:34:39.742893,P003,French Fries,Snacks,3,80,40,5,New,Card
O897774,2024-01-08 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,0,Returning,Card
O189218,2024-03-13 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,10,New,Wallet
O852210,2024-05-04 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,15,Returning,Cash
O988240,2025-04-30 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,25,New,Wallet
O280087,2024-04-17 16:34:39.742893,P003,French Fries,Snacks,1,80,40,25,Returning,Wallet
O162988,2025-05-19 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,10,Returning,Wallet
O308240,2025-07-28 16:34:39.742893,P003,French Fries,Snacks,2,80,40,10,Returning,UPI
O600353,2025-12-06 16:34:39.742893,P006,Nachos,Snacks,4,140,85,15,Returning,Wallet
O196337,2024-07-23 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,0,Returning,Wallet
O836445,2025-06-10 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,10,Returning,Card
O466648,2025-03-12 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,10,New,Cash
O358290,2024-03-21 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,0,New,Card
O307355,2024-08-15 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,20,Returning,Cash
O957589,2025-11-06 16:34:39.742893,P006,Nachos,Snacks,1,140,85,5,New,Cash
O289503,2024-05-15 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,20,New,Cash
O500917,2025-05-06 16:34:39.742893,P003,French Fries,Snacks,2,80,40,25,Returning,UPI
O299805,2025-09-17 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,15,Returning,Wallet
O980369,2024-01-21 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,5,Returning,Card
O192157,2025-09-24 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,25,Returning,Wallet
O554899,2025-02-21 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,20,Returning,Wallet
O621042,2024-05-07 16:34:39.742893,P006,Nachos,Snacks,1,140,85,20,New,UPI
O112621,2024-08-08 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,20,New,UPI
O419399,2025-03-05 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,15,Returning,UPI
O655172,2025-02-07 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,5,New,Wallet
O877888,2025-09-12 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,10,Returning,UPI
O744763,2025-05-19 16:34:39.742893,P006,Nachos,Snacks,3,140,85,0,New,UPI
O670493,2023-12-24 16:34:39.742893,P006,Nachos,Snacks,5,140,85,20,Returning,Card
O446855,2025-01-04 16:34:39.742893,P003,French Fries,Snacks,4,80,40,0,New,UPI
O617475,2025-08-07 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,15,Returning,Cash
O582912,2025-12-14 16:34:39.742893,P003,French Fries,Snacks,3,80,40,15,New,Wallet
O501703,2024-03-18 16:34:39.742893,P003,French Fries,Snacks,1,80,40,0,Returning,Cash
O383606,2024-06-15 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,10,Returning,Card
O286081,2025-02-19 16:34:39.742893,P003,French Fries,Snacks,2,80,40,15,New,UPI
O123904,2025-06-15 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,15,New,Cash
O298061,2025-04-21 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,15,New,Cash
O627827,2025-10-08 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,20,New,UPI
O634016,2025-09-18 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,15,New,Wallet
O939373,2024-11-23 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,15,New,Card
O316730,2025-09-18 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,20,New,Cash
O882368,2024-04-01 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,20,New,Card
O875856,2025-10-02 16:34:39.742893,P006,Nachos,Snacks,4,140,85,0,Returning,UPI
O850160,2024-03-19 16:34:39.742893,P006,Nachos,Snacks,5,140,85,25,Returning,UPI
O469958,2025-10-20 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,15,New,Card
O655656,2024-05-30 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,20,Returning,Wallet
O312695,2025-01-06 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,20,Returning,Card
O991792,2024-09-20 16:34:39.742893,P006,Nachos,Snacks,1,140,85,5,Returning,UPI
O533730,2024-03-26 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,20,Returning,Card
O993602,2025-11-12 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,0,New,Cash
O233582,2025-04-19 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,15,Returning,Wallet
O750932,2024-09-20 16:34:39.742893,P003,French Fries,Snacks,4,80,40,0,New,Wallet
O349163,2025-11-16 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,25,New,Cash
O219504,2025-07-30 16:34:39.742893,P003,French Fries,Snacks,5,80,40,10,Returning,Cash
O429090,2024-12-13 16:34:39.742893,P003,French Fries,Snacks,3,80,40,5,Returning,UPI
O847459,2025-01-20 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,20,Returning,Wallet
O308553,2024-02-25 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,0,Returning,Card
O238674,2024-11-25 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,15,New,Cash
O129500,2024-08-22 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,15,Returning,Cash
O987104,2024-09-11 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,5,New,UPI
O535537,2024-11-18 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,10,Returning,UPI
O176300,2025-02-19 16:34:39.742893,P003,French Fries,Snacks,5,80,40,20,New,Wallet
O715253,2025-10-28 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,15,New,Cash
O947582,2025-02-13 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,10,New,Card
O741615,2025-06-06 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,0,Returning,UPI
O931903,2024-11-29 16:34:39.742893,P006,Nachos,Snacks,4,140,85,10,New,UPI
O291650,2025-07-13 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,20,Returning,Wallet
O112358,2025-10-02 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,15,Returning,Wallet
O287248,2025-11-15 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,20,New,Wallet
O718204,2025-01-08 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,15,Returning,Card
O635083,2025-04-20 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,20,New,Cash
O835379,2024-03-19 16:34:39.742893,P006,Nachos,Snacks,2,140,85,5,New,Wallet
O747622,2025-01-25 16:34:39.742893,P006,Nachos,Snacks,3,140,85,0,Returning,UPI
O629488,2025-04-29 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,10,Returning,Cash
O340747,2024-12-06 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,0,New,UPI
O962195,2024-10-22 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,20,Returning,Card
O119514,2025-06-07 16:34:39.742893,P003,French Fries,Snacks,3,80,40,25,New,Cash
O926373,2025-06-23 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,5,Returning,Cash
O187669,2025-11-25 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,5,Returning,Cash
O967251,2025-04-12 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,25,Returning,Card
O463772,2025-09-25 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,5,Returning,Wallet
O960264,2024-05-11 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,20,New,Card
O189636,2024-02-01 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,5,New,Wallet
O569700,2024-09-11 16:34:39.742893,P006,Nachos,Snacks,3,140,85,10,New,Wallet
O248821,2025-09-17 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,15,Returning,UPI
O287220,2024-08-09 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,20,New,Card
O713157,2024-03-26 16:34:39.742893,P006,Nachos,Snacks,4,140,85,15,New,Wallet
O848734,2025-07-04 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,0,Returning,Cash
O569492,2024-11-06 16:34:39.742893,P003,French Fries,Snacks,2,80,40,25,Returning,Wallet
O436082,2025-04-20 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,20,New,Cash
O407842,2025-05-21 16:34:39.742893,P003,French Fries,Snacks,3,80,40,20,Returning,UPI
